gene_symbol,ensembl_id,pair_02_normocaf_normoxia_rep1,pair_02_normocaf_normoxia_rep2,pair_02_normocaf_normoxia_rep3,pair_02_normocaf_hypoxia_rep1,pair_02_normocaf_hypoxia_rep2,pair_02_normocaf_hypoxia_rep3,pair_02_hypocaf_normoxia_rep1,pair_02_hypocaf_normoxia_rep2,pair_02_hypocaf_normoxia_rep3,pair_02_hypocaf_hypoxia_rep1,pair_02_hypocaf_hypoxia_rep2,pair_02_hypocaf_hypoxia_rep3,pair_08_normocaf_normoxia_rep1,pair_08_normocaf_normoxia_rep2,pair_08_normocaf_normoxia_rep3,pair_08_normocaf_hypoxia_rep1,pair_08_normocaf_hypoxia_rep2,pair_08_normocaf_hypoxia_rep3,pair_08_hypocaf_normoxia_rep1,pair_08_hypocaf_normoxia_rep2,pair_08_hypocaf_normoxia_rep3,pair_08_hypocaf_hypoxia_rep1,pair_08_hypocaf_hypoxia_rep2,pair_08_hypocaf_hypoxia_rep3,pair_09_normocaf_normoxia_rep1,pair_09_normocaf_normoxia_rep2,pair_09_normocaf_normoxia_rep3,pair_09_normocaf_hypoxia_rep1,pair_09_normocaf_hypoxia_rep2,pair_09_normocaf_hypoxia_rep3,pair_09_hypocaf_normoxia_rep1,pair_09_hypocaf_normoxia_rep2,pair_09_hypocaf_normoxia_rep3,pair_09_hypocaf_hypoxia_rep1,pair_09_hypocaf_hypoxia_rep2,pair_09_hypocaf_hypoxia_rep3
OR10T2,ENSG00000186306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10K2,ENSG00000180708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10K1,ENSG00000173285,0,0,0,0.084707804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10R2,ENSG00000198965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR6Y1,ENSG00000197532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR6P1,ENSG00000186440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10X1,ENSG00000279111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10Z1,ENSG00000198967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPTA1,ENSG00000163554,0.102411576,0.072143193,0.036787343,0.040631855,0.041417157,0.085539901,0.040711943,0,0,0,0,0,0,0,0,0.082465986,0,0,0,0,0,0,0,0,0.13605329,0.140552224,0.318679897,0.038141473,0,0,0,0,0.085141521,0,0,0
OR6K2,ENSG00000196171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR6K3,ENSG00000203757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR6N1,ENSG00000197403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128781581
OR6K6,ENSG00000180433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR6N2,ENSG00000188340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNDA,ENSG00000163563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYHIN1,ENSG00000163564,0.349233819,0.276767524,0,0,0.105927516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173983298,0.26960472,0,0,0,0,0,0,0,0,0,0
IFI16,ENSG00000163565,46.61657594,45.94412967,50.69640684,15.78026974,17.64189676,18.48604142,31.70775455,28.10460946,33.07632795,30.17081407,32.82541819,34.65420059,66.76737233,66.55916683,75.26327854,54.67054647,44.26778283,44.36548795,79.33379206,65.84175415,45.49625577,64.07612959,60.64074208,64.43053808,135.3651223,137.7869686,120.2174546,71.83545216,75.60491367,74.34232401,150.0158062,162.317415,140.8884862,128.3774891,132.8169719,125.01472
AIM2,ENSG00000163568,0,0,0,0,0,0,0,0,0,0,0.251857429,0,0,0,0,0,0,0,0,0,0,0,0,0.222327599,0.926354685,0.956986863,0.964362703,0.20775702,0,0.889616961,0.210174856,0.21310354,0.231883395,0.438156735,0.430408767,0.461933933
CADM3,ENSG00000162706,71.07831908,74.27902195,75.90623951,73.67663275,73.54679326,75.85988405,44.12340683,47.57287524,45.58964723,53.68489243,49.34127295,43.84539787,44.11461584,39.71107142,41.86230153,45.37562816,47.48255227,44.69941184,70.49112389,75.43343919,90.08917762,103.8421159,106.6488004,104.2113662,320.5704448,347.0629903,353.206526,408.0492599,386.8487447,384.821426,446.3333772,454.3467193,459.1616719,787.6965454,782.6059837,788.7578938
ACKR1,ENSG00000213088,2.10116688,4.440461549,3.773809014,2.167462018,3.059104261,3.159022699,2.672903646,3.396091175,3.536355722,3.336104276,3.035694042,3.184009284,1.29201413,1.327939568,2.906849932,3.383890883,2.064288817,2.449074123,3.973018748,3.705389127,5.487208644,6.932986552,7.448197594,7.536837325,17.58575806,14.85102562,18.01670373,22.69378622,18.57234317,15.74904294,34.04101247,33.39160164,40.52666685,73.16664358,73.43998262,71.51134438
FCER1A,ENSG00000179639,0,0,0.253185333,0,0,0.294360055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297440795,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10J3,ENSG00000196266,0.582365969,0,0.313788205,0.693162157,0.706559069,0,0,0,0,0.315219911,0,0,0,0,0.355443352,0,0,0,0,0,0.33548203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10J4,ENSG00000249730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10J1,ENSG00000196184,0,0,0,0,0,0.096409745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10J5,ENSG00000184155,0,0,0.317162272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337299367,0,0,0,0
APCS,ENSG00000132703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361207298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRP,ENSG00000132693,0.271674447,0.287069044,0.439147761,0.323361006,0,0.17018832,0,0,0.16329999,0,0,0,0,0,0,0,0.142985478,0.158328894,0,0,0,0,0,0,0,0,0,0,0,0,0.460611495,1.245413048,1.016374266,0.746859718,0.157211341,0.674904962
DUSP23,ENSG00000158716,61.56037851,63.99956153,77.7526952,59.48454452,69.86989199,75.46936211,80.52162635,75.17350371,74.40417506,85.98985717,78.45039129,66.03557399,67.83811932,71.38036465,56.96549201,47.57210469,67.58700531,68.66726068,84.1617998,87.54933922,106.7700972,64.38099089,86.73438321,74.39667513,122.0144658,126.3898452,131.4835664,81.72412524,73.50223772,87.8816774,130.9335982,130.4822413,151.4739726,101.3853359,110.7009266,110.5870952
FCRL6,ENSG00000181036,0,0,0,0,0,0,0.315694737,0.168888378,0.159114836,0.143281778,0,0,0,0,0,0.159867572,0,0,0.258896773,0.140045075,0.152491832,0.152344201,0,0.158252527,0,0,0,0,0,0,0.149602218,0.151686853,0.330108663,0.207919637,0.15318223,0
SLAMF8,ENSG00000158714,0.344508503,0.455037857,0.278440131,1.742720465,1.149436875,1.510702485,0.513575138,0.329699024,0.103539799,0.372947409,0.46662572,0,0.176532803,0.816486443,0.525671414,0.9362666,1.813189044,0.702715247,0.589645954,0.820175874,0.297690159,0.297401958,0.218073333,0.617872042,0.858146065,0.886522758,0.536013304,1.154757708,1.808047023,1.648226766,0.194699426,0.197412468,0.214809539,0,0.398717246,0.213960588
gene:ENSG00000256029,ENSG00000256029,0.140780252,0.074378825,0.151709355,0.083781976,0.469706878,0.308667384,0.209867788,0.22454749,0.338484742,0.34290349,0.143011753,0.577773519,0.108207776,0.125118647,0.042962164,0.340086038,0.111141471,0.164090381,0.068843838,0.037239709,0.283846182,0.121530593,0.311897863,0.042081294,0.105202065,0.108680828,0,0.275264026,0.155545663,0.084191601,0.596716062,0.201677004,0.219449889,0.38701873,0.28513128,0.218582599
VSIG8,ENSG00000243284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFAP45,ENSG00000213085,0.393264376,0.277032627,0.423794415,0.15602788,0.159043469,0.492714747,0.625341682,1.505436061,0.787953736,0.993365428,0.710218649,0.662149228,0.671720841,0.466019022,0.320035202,0.316672547,0.827918791,0.305586899,1.410293053,0.693518233,1.510311823,0.905309792,0.497871446,1.097156885,0.522449846,1.889040736,1.631657355,0.732323594,0.724184997,0.313581457,1.48169247,2.10327479,2.452100272,0.617784209,1.668864643,0.162827287
gene:ENSG00000279430,ENSG00000279430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAGLN2,ENSG00000158710,429.9973061,412.5535426,423.7961712,446.3102331,434.460609,451.4941805,695.8167171,732.9055559,710.9514673,782.2190253,725.5247809,720.8334894,547.9404405,546.3520089,502.5600664,536.8495547,530.4016689,552.2737437,670.4964965,677.0646747,771.7164413,623.7293639,655.5125073,651.6497945,1186.821432,1238.474682,1253.609955,1144.52115,1098.269098,1095.786844,1280.950625,1283.684494,1315.455999,1329.700805,1337.373256,1315.718044
IGSF9,ENSG00000085552,0,0,0,0,0,0.084444586,0.080381275,0,0,0,0.365165363,0.340450034,0.621668459,0.479215818,0.575921511,0,0.354734966,0.314240554,0,0,0,0.077578874,0,0.080587595,0.268622329,0.416257472,0.139821906,0.451836985,0.372346287,0.564307631,0.609460503,0.849685429,0.336205228,1.111737748,0.936067527,0.920910396
SLAMF9,ENSG00000162723,0,0,0,0,0.29155642,0,2.579328552,0.61327685,0.57778662,1.300731853,1.952945399,2.12422588,0.246277984,0,0,0,0.50590999,0,0.235030082,0.254269723,0,1.659602147,1.216921953,1.149310712,0.239437067,0.247354638,0.249261088,1.610983316,2.389619747,1.724560359,6.247304581,6.334357739,6.592898922,24.34905065,24.75284973,22.08847209
KCNJ10,ENSG00000177807,0.043779911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052880061,0,0.051028906,0,0,0,0,0,0,0,0,0.045410809,0,0,0,0,0,0,0.034387221,0.050668722,0
PIGM,ENSG00000143315,7.933681319,7.890115934,6.53792304,4.027195314,3.538818867,3.313328156,10.25016582,11.81076407,10.05195201,7.957085728,8.217465904,10.75526789,8.330025616,7.051070421,9.16233773,7.328013317,4.953396481,4.98630285,8.291906703,7.612737229,4.749563727,5.013548513,5.760538159,4.231489982,7.827394362,7.685918025,7.180405172,3.519648333,3.566472199,3.8143054,9.275167493,9.270700426,9.166214213,6.292656202,6.03134899,5.941738429
KCNJ9,ENSG00000162728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067565059,0.145558464,0,0.155820581,0.147252445,0,0.081230928,0.204653883,0.150776227,0.161819788
IGSF8,ENSG00000162729,8.082477417,7.732593044,8.592237276,11.31021573,13.91408223,12.58958926,5.731383776,7.247238882,6.959147025,6.857856958,5.621666849,7.172138321,12.31291643,9.06003462,11.19944417,7.519772522,10.23236264,11.83960223,8.97315966,9.014297966,12.70976216,8.045913679,8.987910694,9.663886937,18.39165223,15.96434335,16.88042641,24.4068901,20.39462156,22.99230299,27.77729938,26.53708829,27.64982787,26.85216566,29.32687857,27.13354944
ATP1A2,ENSG00000018625,0.100721989,0,0,0,0,0,0,0,0,0,0,0,0.05161189,0,0,0,0.106022351,0,0,0,0,0,0,0.060214577,0,0,0,0,0,0.060235334,0,0,0,0.039556376,0,0
ATP1A4,ENSG00000132681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASQ1,ENSG00000143318,0,0,0,0.163465235,0,0,0,0,0,0.148673716,0,0.173427946,0,0,0,0,0,0,0,0.14531521,0,0,0,0,0.136838344,0,0,0,0.151740921,0.164264446,0,0,0,0,0,0
PEA15,ENSG00000162734,536.4154843,563.3220934,572.234955,584.8666584,577.4718898,579.7827576,417.2554073,434.4374725,419.7636695,401.0703705,378.867242,378.3736157,582.8672295,598.0596761,577.5882993,528.0027848,543.6801936,553.8454719,586.4914022,616.9237973,619.0606362,582.6368593,578.2488312,589.9168154,376.2223421,387.4269117,391.035783,432.7301457,465.0738821,437.1437878,293.4277674,290.5201998,291.2869189,276.5378305,276.4738187,268.6303738
DCAF8,ENSG00000132716,54.69245365,52.30274884,53.55585912,40.1882264,39.63177494,39.04890248,41.0418136,36.39199377,37.70859005,32.38827062,34.63793376,38.47473668,50.21549663,47.11350266,49.50781055,40.66214195,36.96083296,40.2283962,39.81293787,39.05550461,38.15312244,32.13717598,29.71965462,29.86005704,36.77722765,35.98829431,37.19821472,23.49443762,18.59770504,22.22354077,46.46306389,47.33947378,43.97457019,31.26754689,33.64351386,27.73222051
gene:ENSG00000258465,ENSG00000258465,8.291712846,8.851893222,8.198476332,1.729658226,4.252152799,6.961403862,0,4.144885794,6.782406523,0,0,2.266858161,0.700838534,0.911662447,0,0.309749662,5.128856068,0,1.92288665,0.452237998,8.765280032,1.574255128,8.441113379,8.994199817,2.129284973,6.687072729,5.940618815,7.54517436,7.083533448,1.431388689,4.25128203,0.979663996,7.994980274,2.685682756,0,5.839814365
PEX19,ENSG00000162735,63.89623067,64.14110184,66.08741075,57.78344674,56.962179,55.34208048,56.90339554,57.07287262,61.28452636,52.40441034,54.65529874,61.30517276,68.04571326,64.03037509,74.01266775,62.41333865,58.99756444,54.6427525,60.93028142,61.80276912,49.05137162,41.40948091,43.52364132,44.84236529,50.03189709,50.75697086,51.0040936,34.91962695,36.75691819,35.8862588,49.14241175,50.78234117,46.42327932,40.58658844,38.26127522,39.59715019
COPA,ENSG00000122218,268.6640382,270.2028021,274.8499412,270.254473,264.6516501,262.1800523,359.3874058,364.8764195,356.572434,336.215389,330.1246581,347.2516299,305.6980527,306.1619963,312.7676367,333.008084,318.7092509,310.4744675,306.9465285,299.3245365,277.931363,292.3934756,278.9964736,281.480656,280.8475472,299.056826,294.5919663,286.9610549,290.4761065,289.9329291,251.455578,257.1800855,258.097623,237.3368571,238.8839213,235.2269473
NCSTN,ENSG00000162736,256.9315124,254.8466233,263.7417992,260.4028616,267.9325932,269.8412585,124.6997862,126.9581509,129.8879527,125.0177845,118.4676747,113.4481067,171.4862515,170.2411421,176.3340285,182.4165742,165.8873443,172.524925,126.9597431,124.2037006,127.4909328,123.3588003,118.5458116,121.6128107,138.0155969,141.6017319,136.1249548,157.7732521,156.7194972,164.0682125,122.3015873,126.6365016,123.0889098,122.8508026,121.9303974,131.0577901
NHLH1,ENSG00000171786,0.107044195,0.113109919,0,0,0.129872023,0,0.12766068,0.13659021,0.128685757,0,0.144987929,0.405524322,0.10970302,0,0,0.12929454,0.112677254,0.24953674,0.104692711,0,0.123329335,0,0.406552827,0.127988356,0,0,0.111031826,0.119600443,0.236542554,0,0.24198466,0.122678299,0.400468155,0.08407857,0.247775403,0
VANGL2,ENSG00000162738,0,0,0,0,0,0,0.060969062,0.065233688,0.061458625,0.055343055,0.138488657,0,0.2619636,0.242322928,0,0.123498745,0.269065875,0.119175466,0,0,0,0,0,0,0.254686981,0.157865297,0.583300743,0.228478396,0.33890884,0.122293254,2.022452105,1.288969939,2.358852678,1.847121706,1.183342743,1.524019609
SLAMF6,ENSG00000162739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD84,ENSG00000066294,0,0,0,0,0.040116304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLAMF1,ENSG00000117090,0,0,0,0,0,0,0,0,0,0,0,0,0.073202146,0.169284572,0.087191219,0,0,0.083254886,0,0,0,0,0,0.085403503,0,0,0,0,0,0,0.161470453,0.081860233,0,0,0,0
CD48,ENSG00000117091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLAMF7,ENSG00000026751,0,0,0,0,0,0,0.111181321,0,0,0,0,0,0.191083531,0.110473174,0.227599967,0,0,0.108662371,0,0,0,0.107305112,0,0,0,0,0.193398079,1.562423363,1.133043665,1.226556354,0,0,0,0.366125519,0.107895386,0
LY9,ENSG00000122224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD244,ENSG00000122223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102757656,0,0.106973768,0,0,0,0,0,0,0,0,0
ITLN1,ENSG00000179914,0,0.242635958,0.24745043,0.819931747,0.557185843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.372745735,0.709069461,0.238178171,0.256559004,0.761123292,0.549293694,1.038179153,1.052645676,0,0,0,0
ITLN2,ENSG00000158764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234899931,0.24266747,0,0.263409417,0,0,0,0,0,0,0,0
F11R,ENSG00000158769,1.360059655,1.317367571,1.28243875,1.281560676,0.825050342,1.064998336,1.351670219,1.373905208,0.953766609,1.533678655,1.151348245,1.431229386,5.865750095,5.506550234,5.879901415,9.51433817,7.575714051,7.133650935,0.554242781,0.779497264,0.652904987,0.652272893,1.506602288,1.355139649,12.53490226,13.12439127,12.69652382,10.95374153,12.45994022,12.60714321,12.74660459,12.53454729,11.02439913,14.02101552,11.14963662,13.65564693
gene:ENSG00000270149,ENSG00000270149,0.258951755,0,0.558109579,0.1541089,0,0.16221829,0,0.330426836,0,0,0,0,1.326918748,1.687720735,3.951238777,0,4.906417506,5.583827213,1.01305303,0.136997736,0,0,1.147412338,0,0.774036384,5.197606609,4.163273308,5.497207498,3.290280065,4.491008611,3.219632228,4.451585783,0.322925599,2.339046739,4.195772877,2.251545526
TSTD1,ENSG00000215845,0.758205001,0.801169147,0,0,0.459948425,0,0.904233678,0.967482455,1.367241607,1.641588455,2.567410906,0.478728389,6.604820772,10.78169217,7.867014912,9.61596804,5.586731783,6.62810365,2.224647617,2.406758012,2.183885793,0.872708608,4.319483013,4.532773202,18.50861794,14.82825961,19.66124514,29.22640578,25.96955483,23.57854592,20.99652631,16.94438788,22.21969642,24.11925384,25.00901465,25.42811942
USF1,ENSG00000158773,23.94241085,26.39229401,23.57139042,25.33110951,28.51034516,31.47840653,29.2586973,24.51617257,26.82854832,26.3988165,20.61858309,21.46264478,26.3546698,24.16857183,23.45311967,25.34885085,22.55765776,23.08336112,23.41645823,21.89300755,27.92543726,20.24335264,22.63970932,22.44212235,33.13268594,32.40278976,34.7987053,22.78775915,21.88133571,24.92464625,39.75800123,46.74838098,45.89187748,27.04774016,29.76234788,28.08717943
ARHGAP30,ENSG00000186517,0,0,0,0.071949252,0,0,0.144182137,0.1542673,0,0.196316287,0.163751826,0.076334341,0,0.143263798,0,0,0.127259602,0,0,0.063960515,0,0,0,0.07227611,0.060229421,0,0,0.202618153,0.066788793,0,0.13665079,0.207832428,0.150765176,0.189919527,0.069960436,0
NECTIN4,ENSG00000143217,1.503912118,1.756409285,0.767683115,2.166883436,1.248431438,1.685888054,2.171154491,2.727024721,2.66436826,3.084743141,3.001895829,3.198536928,1.784625134,2.251122541,2.125670481,2.390154275,1.999646541,3.229076137,0.851559252,0.586261567,0.911952309,1.548818024,1.503116799,0.757122557,0.394330277,0.244421862,0.328407611,0.088437922,0.437275383,0.284018833,0.536802871,0.090713826,0.69095619,0.310857294,0.183216225,0.098317922
KLHDC9,ENSG00000162755,1.602998568,1.482104272,1.727443119,2.384964964,1.944847804,2.008371678,0.477933174,0,0,0.43383121,0,0,1.437462931,0.949778153,2.201354875,0.726074976,1.05459641,1.634867538,1.175838638,1.272093181,0.692576373,1.383811746,1.775717191,0.958319839,0.39929549,0.206249585,0.207839224,1.119393605,0.885562678,0.479325097,0.226484178,0.229640126,0.749631825,0.472157184,1.623327939,0.99555893
PFDN2,ENSG00000143256,160.1993343,163.9569884,157.3453697,102.421084,100.5133445,100.3556124,191.0533867,185.143461,180.4819891,167.4777091,161.1887543,152.5910715,204.5194512,205.0234323,186.6137037,103.9363782,154.6574452,144.5783742,218.0092662,212.6090318,200.9189538,140.6651582,139.6504428,148.8568783,196.5582126,205.8846815,222.1891668,118.1338376,128.4524955,105.6591221,236.4305455,226.6110264,264.2757219,135.5364833,143.5578778,160.326608
NIT1,ENSG00000158793,12.46112197,10.69838169,10.07138114,9.063922489,7.664255979,11.16716244,16.82194825,16.56312833,20.3900405,13.77081482,14.06515845,15.08017128,15.34250327,17.22752836,15.95056257,10.66134246,12.47924637,10.89330826,16.16521001,15.01630323,18.74371938,11.35486881,10.51716045,11.89870879,14.22655871,14.07348573,18.49039716,12.27914267,11.28217491,9.832756542,19.17103003,16.76046208,18.12957196,13.59398701,15.32325969,11.93112696
DEDD,ENSG00000158796,25.52194125,27.42524493,29.48443732,17.76313613,15.48232555,21.13670344,42.68976153,39.60409114,39.91236285,34.41887576,34.86160572,36.05273044,34.4681169,34.47251892,30.3622492,26.51641496,23.79146167,29.49571594,36.80732659,35.70103627,37.37887498,25.89093005,29.16177245,28.83459827,36.52772808,36.06588943,39.14817248,26.21990448,23.89724652,26.38693183,43.2712743,44.24605409,44.90860338,37.20471759,38.42422822,37.61175222
UFC1,ENSG00000143222,210.8322205,224.7333591,225.870969,199.9476201,226.2500803,227.8472791,215.7809077,194.2961893,194.5393886,188.8621637,172.8422656,201.6244398,222.3868005,237.0525409,232.5271983,188.0136265,217.384623,214.8441081,213.7373622,197.6414502,177.9188146,200.0979318,193.5508885,206.0155629,205.1533461,213.2063274,227.9579671,176.6720775,192.4179109,171.4315927,160.2630612,170.9743144,167.2067293,157.3680045,143.407548,133.619592
USP21,ENSG00000143258,8.318474772,8.187801927,9.455449735,5.967774112,5.806609503,4.711354003,12.91036386,11.34153662,14.93188731,11.10224998,8.025884684,7.050979576,11.32786447,10.80263911,12.24074691,7.157168711,9.475913151,9.297373258,11.25629708,12.5394564,11.55331955,9.443564587,9.521325032,10.49104885,12.71628134,12.19843505,14.18359932,6.365910344,6.546970043,7.087306477,21.25198542,21.6787162,27.71016227,16.11074223,16.22150076,15.28651309
PPOX,ENSG00000143224,8.985281073,7.882174504,8.860702544,8.676870364,8.43319496,8.283833447,5.86337713,6.814324393,6.114267205,6.515260715,5.855509717,4.174677601,5.733571119,6.026929193,5.898003966,4.914553944,6.424383158,6.916163074,6.466566283,5.829934629,7.03171998,6.049230122,6.224241102,5.777074895,5.996604576,6.194896938,7.649436061,6.440274586,6.743330795,5.677679258,8.431467984,7.091747922,7.822420093,6.591483913,6.76924088,7.896795629
B4GALT3,ENSG00000158850,53.94903297,53.65278835,56.30516798,36.8280068,42.62760098,34.3639463,67.58351093,69.12912522,74.3937955,56.5620688,55.26471575,58.39415896,60.51595643,56.00564506,58.93736477,45.31289114,46.76661273,41.48085914,46.33469649,48.68859832,58.36970581,32.48319009,37.73680016,38.89250792,41.44422638,36.28165053,41.49882321,27.09942991,26.29736128,26.7054539,52.26748414,47.28057217,49.46845766,34.09554885,31.35015473,33.08326833
ADAMTS4,ENSG00000158859,8.193687506,6.847166802,7.964117771,18.77206809,20.10949227,17.64634104,52.08419601,51.49056715,54.17631334,37.42241935,38.84330448,29.5192111,7.766044455,7.488399579,6.373778756,11.22288499,10.14690531,11.04848207,9.244554873,10.00131722,11.13700569,6.595600744,7.05105199,6.211078819,7.550325366,7.524377088,8.110080893,10.02241651,10.23647041,9.511991325,22.51778287,23.41462121,25.67839788,15.29024982,13.79059668,15.13328462
NDUFS2,ENSG00000158864,64.39793694,63.65695054,65.45732455,54.39660526,48.59255966,52.67829655,88.19709728,82.91506737,87.10720906,76.55039935,76.30775453,77.2290334,83.02910072,77.29634272,74.34959881,61.72518994,63.1510515,62.56683019,65.34007517,68.3149567,76.97143269,52.98618256,59.01545027,51.96121304,94.96311046,90.49109735,96.8770549,64.3388296,58.66610788,57.94231366,87.06522114,88.56412347,90.66964575,71.6629682,66.93365912,74.10688005
FCER1G,ENSG00000158869,0.597624466,0.631489219,0.64401946,0.355661806,1.450143068,0.374377144,2.138177016,0.381289483,1.436897293,2.264352634,0.404731588,0,0.918702915,0.354093056,1.094268835,0.721847466,0.629073666,0.696577996,1.46124052,0.948514893,1.032815858,0.343938654,0,0.357277538,0.893183906,0.615146141,0.619887292,1.669314044,0.660304923,0.3574007,0.67549648,1.027363793,0.745267157,1.173520222,1.729153123,1.855804446
